deal_id,client_id,client_segment,product_type,currency_pair,buy_sell,notional,exchange_rate,market_rate_date,request_channel,request_time,quote_time,client_accept_time,limit_check_time,trade_capture_time,confirmation_time,settlement_time,deal_status,manual_processing_flag,manual_steps_count,rework_count,exception_type,rejection_reason,sla_minutes,sla_breach
FXS-0000082,C00860,mid_corporate,FX Spot,EUR/AUD,buy,3961000.0,1.5284,2014-01-09,phone,2014-01-09 12:22:00,2014-01-09 12:28:36,2014-01-09 12:37:01,2014-01-09 13:55:06,2014-01-09 14:06:38,2014-01-09 14:25:00,2014-01-09 14:47:09,settled,True,4,0,limit_delay,none,240,False
FXS-0000083,C00513,mid_corporate,FX Spot,EUR/CHF,sell,161000.0,1.2206,2011-12-21,email,2011-12-21 09:36:00,2011-12-21 09:43:17,2011-12-21 09:44:50,2011-12-21 09:53:48,2011-12-21 09:58:11,2011-12-21 10:23:01,2011-12-21 10:27:28,settled,False,2,0,none,none,240,False
FXS-0000084,C00458,large_corporate,FX Spot,EUR/HKD,sell,255000.0,9.214084,2026-02-21,e_fx_portal,2026-02-21 16:19:00,2026-02-21 16:20:55,2026-02-21 16:24:06,2026-02-21 16:31:23,2026-02-21 16:32:18,2026-02-21 16:39:54,2026-02-21 17:33:01,settled,False,1,0,none,none,180,False
FXS-0000085,C00075,sme,FX Spot,EUR/DKK,sell,188650.0,7.43829,2017-05-17,email,2017-05-17 14:17:00,2017-05-17 14:42:46,2017-05-17 15:28:15,2017-05-17 15:35:06,2017-05-17 16:16:44,2017-05-17 17:08:49,2017-05-17 17:19:24,settled,True,7,1,late_confirmation,none,360,False
FXS-0000086,C00650,mid_corporate,FX Spot,EUR/SGD,sell,3976000.0,1.5141,2025-10-01,e_fx_portal,2025-10-01 15:00:00,2025-10-01 15:07:52,2025-10-01 15:35:35,2025-10-01 15:39:22,2025-10-01 15:44:16,2025-10-01 15:59:09,2025-10-01 16:19:18,settled,False,1,0,none,none,240,False
FXS-0000087,C00816,financial_institution,FX Spot,EUR/HKD,buy,16081800.0,8.878,2019-03-25,email,2019-03-25 08:58:00,2019-03-25 09:09:47,2019-03-25 12:29:22,2019-03-25 12:35:21,2019-03-25 12:42:46,2019-03-25 13:28:58,2019-03-25 13:54:37,settled,False,0,0,late_confirmation,none,150,True
FXS-0000088,C00693,mid_corporate,FX Spot,EUR/CZK,sell,917000.0,26.1963,2020-07-29,e_fx_portal,2020-07-29 11:07:00,2020-07-29 11:08:59,2020-07-29 11:17:52,2020-07-29 11:36:28,2020-07-29 12:09:24,2020-07-29 12:26:58,2020-07-29 12:51:52,settled,False,2,1,incomplete_ssi,none,240,False
FXS-0000089,C00132,sme,FX Spot,EUR/GBP,buy,183750.0,0.851277,2024-06-03,email,2024-06-03 15:40:00,2024-06-03 15:43:16,2024-06-03 16:19:53,2024-06-03 16:26:24,2024-06-03 17:11:31,2024-06-03 17:43:03,2024-06-03 18:45:45,settled,False,4,2,incomplete_ssi,none,360,False
FXS-0000090,C00134,large_corporate,FX Spot,EUR/JPY,buy,2955000.0,141.61,2014-04-04,phone,2014-04-04 16:19:00,2014-04-04 16:29:52,2014-04-04 16:48:32,2014-04-04 16:57:23,2014-04-04 17:00:00,2014-04-04 17:15:16,2014-04-04 17:53:27,settled,False,0,0,none,none,180,False
FXS-0000091,C00864,mid_corporate,FX Spot,EUR/JPY,buy,2646000.0,162.648225,2024-08-16,email,2024-08-16 12:21:00,2024-08-16 12:34:31,2024-08-16 13:14:45,2024-08-16 13:19:36,2024-08-16 13:46:40,2024-08-16 14:31:18,2024-08-16 15:48:53,settled,True,4,0,none,none,240,False
FXS-0000092,C00881,financial_institution,FX Spot,EUR/AUD,buy,1251600.0,1.60972,2019-05-29,e_fx_portal,2019-05-29 16:02:00,2019-05-29 16:09:30,2019-05-29 16:33:19,2019-05-29 16:45:36,2019-05-29 17:10:30,2019-05-29 17:23:19,2019-05-29 17:57:13,settled,False,1,1,manual_reentry_error,none,150,False
FXS-0000093,C00388,mid_corporate,FX Spot,EUR/CZK,buy,378000.0,24.166575,2026-01-04,email,2026-01-04 16:25:00,2026-01-04 16:35:07,2026-01-04 16:39:49,2026-01-04 16:44:56,2026-01-04 17:24:24,2026-01-04 18:00:46,2026-01-04 19:06:42,settled,True,6,2,incomplete_ssi,none,240,False
FXS-0000094,C00080,mid_corporate,FX Spot,EUR/NZD,buy,814000.0,1.65653,2021-12-02,e_fx_portal,2021-12-02 11:52:00,2021-12-02 12:06:32,2021-12-02 12:22:08,2021-12-02 15:09:22,2021-12-02 15:16:43,2021-12-02 15:32:44,2021-12-02 16:20:01,settled,False,0,0,limit_delay,none,240,True
FXS-0000095,C00885,sme,FX Spot,EUR/CNY,sell,925050.0,8.0984,2013-04-10,phone,2013-04-10 16:58:00,2013-04-10 17:17:29,2013-04-10 17:35:30,2013-04-10 17:40:22,2013-04-10 18:49:23,2013-04-10 19:15:14,2013-04-10 20:38:02,settled,True,6,2,manual_reentry_error,none,360,False
FXS-0000096,C00657,mid_corporate,FX Spot,EUR/CHF,sell,1906000.0,1.08114,2016-07-05,messenger,2016-07-05 10:52:00,2016-07-05 11:16:19,2016-07-05 11:28:50,2016-07-05 11:30:54,2016-07-05 12:00:06,2016-07-05 12:12:14,2016-07-05 13:23:27,settled,True,4,0,none,none,240,False
FXS-0000097,C00689,mid_corporate,FX Spot,EUR/CNY,sell,76000.0,7.1714,2022-10-24,e_fx_portal,2022-10-24 10:23:00,2022-10-24 10:26:44,2022-10-24 10:31:20,2022-10-24 10:37:40,2022-10-24 10:39:21,2022-10-24 11:00:16,2022-10-24 11:45:57,settled,False,1,0,none,none,240,False
FXS-0000098,C00732,mid_corporate,FX Spot,EUR/GBP,buy,1911000.0,0.858003,2025-04-10,e_fx_portal,2025-04-10 14:49:00,2025-04-10 14:51:12,2025-04-10 15:02:49,2025-04-10 15:04:50,2025-04-10 15:13:57,2025-04-10 15:20:52,2025-04-10 15:48:43,settled,False,0,0,none,none,240,False
FXS-0000099,C00485,financial_institution,FX Spot,EUR/CZK,buy,3011400.0,25.8909,2021-02-18,e_fx_portal,2021-02-18 14:22:00,2021-02-18 14:25:04,2021-02-18 14:44:15,2021-02-18 14:57:39,2021-02-18 15:01:10,2021-02-18 15:27:36,2021-02-18 15:42:34,settled,False,2,0,none,none,150,False
FXS-0000100,C00399,sme,FX Spot,EUR/CHF,sell,530950.0,1.5975,2006-11-06,email,2006-11-06 09:23:00,2006-11-06 09:27:40,2006-11-06 09:44:34,2006-11-06 09:49:23,2006-11-06 09:53:16,2006-11-06 10:01:11,2006-11-06 10:46:17,settled,False,1,0,none,none,360,False
FXS-0000101,C00178,mid_corporate,FX Spot,EUR/ZAR,buy,569000.0,16.3056,2016-07-05,e_fx_portal,2016-07-05 16:19:00,2016-07-05 16:27:25,2016-07-05 16:28:50,2016-07-05 16:53:48,2016-07-05 17:15:51,2016-07-05 17:31:26,2016-07-05 17:49:25,settled,False,0,0,none,none,240,False
FXS-0000102,C00583,large_corporate,FX Spot,EUR/TRY,buy,3885000.0,6.57968,2020-02-20,phone,2020-02-20 09:59:00,2020-02-20 10:29:05,2020-02-20 11:07:19,2020-02-20 11:13:40,2020-02-20 11:42:25,2020-02-20 12:11:39,2020-02-20 12:42:43,settled,True,7,0,none,none,180,False
FXS-0000103,C00476,large_corporate,FX Spot,EUR/JPY,buy,2310000.0,167.33,2007-07-10,e_fx_portal,2007-07-10 16:02:00,2007-07-10 16:05:45,2007-07-10 16:16:20,2007-07-10 16:22:32,2007-07-10 16:38:33,2007-07-10 16:52:11,2007-07-10 17:09:32,settled,False,0,0,none,none,180,False
FXS-0000104,C00103,mid_corporate,FX Spot,EUR/AUD,buy,390000.0,1.6578,2006-04-10,email,2006-04-10 08:04:00,2006-04-10 08:07:53,2006-04-10 08:15:54,2006-04-10 08:22:24,2006-04-10 08:27:19,2006-04-10 09:00:00,2006-04-10 09:33:14,settled,False,1,0,none,none,240,False
FXS-0000105,C00770,financial_institution,FX Spot,EUR/HKD,buy,1281000.0,10.4855,2013-10-09,phone,2013-10-09 15:58:00,2013-10-09 16:09:31,2013-10-09 16:18:23,2013-10-09 16:34:32,2013-10-09 16:40:15,2013-10-09 17:06:50,2013-10-09 17:47:17,settled,True,6,0,none,none,150,False
FXS-0000106,C00273,mid_corporate,FX Spot,EUR/MXN,sell,585000.0,21.542603,2024-11-18,e_fx_portal,2024-11-18 15:52:00,2024-11-18 15:54:26,2024-11-18 16:01:00,2024-11-18 16:01:37,2024-11-18 16:04:08,2024-11-18 16:12:18,2024-11-18 16:51:08,settled,False,0,0,none,none,240,False
FXS-0000107,C00508,large_corporate,FX Spot,EUR/HKD,sell,495000.0,8.4199,2022-05-31,phone,2022-05-31 15:48:00,2022-05-31 16:07:13,2022-05-31 16:19:55,2022-05-31 16:30:40,2022-05-31 16:36:08,2022-05-31 16:56:12,2022-05-31 17:33:42,settled,True,6,0,none,none,180,False
FXS-0000108,C00116,large_corporate,FX Spot,EUR/GBP,sell,1314000.0,0.8363,2010-09-06,email,2010-09-06 14:38:00,2010-09-06 14:42:48,2010-09-06 14:52:12,2010-09-06 15:17:35,2010-09-06 15:24:44,2010-09-06 15:33:14,2010-09-06 16:10:43,settled,False,2,0,none,none,180,False
FXS-0000109,C00514,mid_corporate,FX Spot,EUR/NOK,buy,504000.0,11.899846,2025-04-26,phone,2025-04-26 12:42:00,2025-04-26 12:45:10,2025-04-26 13:10:49,2025-04-26 13:19:24,2025-04-26 13:29:16,2025-04-26 13:56:20,2025-04-26 14:29:07,settled,False,1,0,none,none,240,False
FXS-0000110,C00005,financial_institution,FX Spot,EUR/GBP,buy,10088400.0,0.6828,2006-06-12,e_fx_portal,2006-06-12 15:03:00,2006-06-12 15:14:14,2006-06-12 15:25:10,2006-06-12 15:27:36,2006-06-12 15:43:21,2006-06-12 15:57:45,2006-06-12 17:52:15,settled,False,1,0,none,none,150,True
FXS-0000111,C00307,large_corporate,FX Spot,EUR/CZK,sell,4692000.0,25.4337,2021-11-01,email,2021-11-01 10:46:00,2021-11-01 10:57:27,2021-11-01 11:10:44,2021-11-01 11:30:38,2021-11-01 11:51:55,2021-11-01 11:56:35,2021-11-01 15:36:37,settled,True,6,1,settlement_fail,none,180,True
FXS-0000112,C00597,mid_corporate,FX Spot,EUR/SGD,buy,7383000.0,1.5618,2016-05-09,phone,2016-05-09 15:48:00,2016-05-09 15:52:09,2016-05-09 16:01:44,2016-05-09 16:12:54,2016-05-09 16:24:01,2016-05-09 16:45:35,2016-05-09 17:20:22,settled,True,3,0,none,none,240,False
FXS-0000113,C00596,financial_institution,FX Spot,EUR/JPY,sell,445200.0,169.671882,2025-07-02,messenger,2025-07-02 13:33:00,2025-07-02 13:47:51,2025-07-02 13:53:47,2025-07-02 14:14:46,2025-07-02 14:36:09,2025-07-02 14:46:32,2025-07-02 15:59:11,settled,True,5,0,none,none,150,False
FXS-0000114,C00612,sme,FX Spot,EUR/CNY,sell,190050.0,7.78413,2026-07-09,messenger,2026-07-09 12:35:00,2026-07-09 12:46:03,2026-07-09 12:59:11,2026-07-09 13:09:02,2026-07-09 13:45:23,2026-07-09 13:58:11,2026-07-09 14:20:32,settled,True,8,1,incomplete_ssi,none,360,False
FXS-0000115,C00473,large_corporate,FX Spot,EUR/CAD,buy,9033000.0,1.28944,2022-08-25,email,2022-08-25 13:03:00,2022-08-25 13:12:43,2022-08-25 13:39:49,2022-08-25 13:45:28,2022-08-25 14:12:40,2022-08-25 14:33:12,2022-08-25 15:09:37,settled,True,4,0,none,none,180,False
FXS-0000116,C00844,sme,FX Spot,EUR/CAD,buy,350000.0,1.46366,2016-11-08,phone,2016-11-08 13:41:00,2016-11-08 13:55:09,2016-11-08 14:13:39,2016-11-08 14:20:33,2016-11-08 14:25:32,2016-11-08 14:28:58,2016-11-08 15:42:23,settled,False,0,0,none,none,360,False
FXS-0000117,C00601,mid_corporate,FX Spot,EUR/ZAR,buy,568000.0,14.5308,2016-12-27,email,2016-12-27 08:22:00,2016-12-27 08:39:55,2016-12-27 08:49:38,2016-12-27 08:58:03,2016-12-27 11:26:26,2016-12-27 11:40:42,2016-12-27 12:07:48,settled,True,9,2,incomplete_ssi,none,240,False
FXS-0000118,C00390,financial_institution,FX Spot,EUR/DKK,sell,1050000.0,7.46333,2016-01-29,messenger,2016-01-29 09:23:00,2016-01-29 09:38:33,2016-01-29 10:09:52,2016-01-29 10:22:51,2016-01-29 11:07:24,2016-01-29 11:17:17,2016-01-29 12:32:51,settled,True,7,1,none,none,150,True
FXS-0000119,C00557,large_corporate,FX Spot,EUR/PLN,buy,4863000.0,4.5214,2023-10-11,phone,2023-10-11 10:27:00,2023-10-11 10:41:28,2023-10-11 11:03:50,2023-10-11 11:08:43,2023-10-11 11:23:50,2023-10-11 11:41:02,2023-10-11 16:06:24,settlement_failed,False,1,0,settlement_fail,none,180,True
FXS-0000120,C00794,mid_corporate,FX Spot,EUR/JPY,buy,904000.0,137.7,2005-10-10,phone,2005-10-10 09:08:00,2005-10-10 09:17:56,2005-10-10 09:45:53,2005-10-10 09:53:51,2005-10-10 10:10:00,2005-10-10 11:14:10,2005-10-10 11:58:01,settled,True,6,0,none,none,240,False
FXS-0000121,C00898,mid_corporate,FX Spot,EUR/USD,buy,494000.0,1.3631,2010-02-12,email,2010-02-12 12:23:00,2010-02-12 12:28:43,2010-02-12 12:50:26,2010-02-12 14:27:39,2010-02-12 14:36:08,2010-02-12 14:47:37,2010-02-12 15:25:53,settled,True,7,0,limit_delay,none,240,False
FXS-0000122,C00895,large_corporate,FX Spot,EUR/CHF,sell,6978000.0,1.09805,2015-09-15,phone,2015-09-15 14:41:00,2015-09-15 14:42:29,2015-09-15 16:30:56,2015-09-15 16:37:29,2015-09-15 16:40:02,2015-09-15 17:23:07,2015-09-15 17:56:36,settled,False,0,0,late_confirmation,none,180,True
FXS-0000123,C00339,mid_corporate,FX Spot,EUR/USD,sell,9570000.0,1.313,2012-02-14,email,2012-02-14 14:32:00,2012-02-14 14:41:38,2012-02-14 14:44:17,2012-02-14 14:54:10,2012-02-14 15:19:51,2012-02-14 15:23:00,2012-02-14 15:58:29,settled,False,4,2,manual_reentry_error,none,240,False
FXS-0000124,C00657,mid_corporate,FX Spot,EUR/CNY,sell,263000.0,7.9845,2020-06-08,e_fx_portal,2020-06-08 12:42:00,2020-06-08 12:47:24,2020-06-08 12:56:12,2020-06-08 13:09:47,2020-06-08 13:18:00,2020-06-08 13:35:12,2020-06-08 13:53:21,settled,False,0,0,none,none,240,False
FXS-0000125,C00575,mid_corporate,FX Spot,EUR/PLN,sell,1426000.0,4.245,2015-10-01,phone,2015-10-01 16:33:00,2015-10-01 16:45:56,2015-10-01 16:54:14,2015-10-01 17:07:11,2015-10-01 17:38:46,2015-10-01 17:52:40,2015-10-01 18:35:18,settled,True,5,0,none,none,240,False
FXS-0000126,C00399,large_corporate,FX Spot,EUR/CNY,buy,2565000.0,8.2478,2014-01-06,phone,2014-01-06 13:39:00,2014-01-06 13:53:50,2014-01-06 14:01:40,2014-01-06 14:23:32,2014-01-06 14:38:03,2014-01-06 15:02:58,2014-01-06 15:30:30,settled,True,3,0,none,none,180,False
FXS-0000127,C00277,mid_corporate,FX Spot,EUR/AUD,buy,1539000.0,1.6649,2004-11-22,e_fx_portal,2004-11-22 08:47:00,2004-11-22 09:03:46,2004-11-22 09:16:53,2004-11-22 09:21:38,2004-11-22 09:31:33,2004-11-22 09:35:55,2004-11-22 10:09:28,settled,False,2,0,none,none,240,False
FXS-0000128,C00394,large_corporate,FX Spot,EUR/JPY,buy,9990000.0,168.55,2008-07-29,email,2008-07-29 15:38:00,2008-07-29 16:00:17,2008-07-29 16:16:12,2008-07-29 16:19:33,2008-07-29 17:16:11,2008-07-29 17:20:13,2008-07-29 17:50:45,settled,True,4,1,incomplete_ssi,none,180,False
FXS-0000129,C00741,sme,FX Spot,EUR/SGD,sell,1310050.0,1.41938,2022-11-22,email,2022-11-22 13:44:00,2022-11-22 13:55:04,2022-11-22 14:05:12,2022-11-22 14:12:26,2022-11-22 15:40:13,2022-11-22 15:56:26,2022-11-22 16:45:04,settled,True,4,1,none,none,360,False
FXS-0000130,C00162,sme,FX Spot,EUR/JPY,sell,143850.0,130.387,2018-05-10,phone,2018-05-10 14:20:00,2018-05-10 14:21:43,2018-05-10 14:24:52,2018-05-10 14:35:36,2018-05-10 14:54:56,2018-05-10 15:12:52,2018-05-10 15:46:55,settled,False,1,0,none,none,360,False
FXS-0000131,C00032,large_corporate,FX Spot,EUR/JPY,buy,324000.0,128.7,2013-06-20,e_fx_portal,2013-06-20 13:39:00,2013-06-20 13:43:34,2013-06-20 14:20:17,2013-06-20 14:26:43,2013-06-20 15:28:36,2013-06-20 15:46:30,2013-06-20 16:32:33,settled,False,2,1,none,none,180,False
FXS-0000132,C00144,large_corporate,FX Spot,EUR/USD,sell,1965000.0,1.1708,2018-07-30,email,2018-07-30 13:32:00,2018-07-30 13:42:43,2018-07-30 13:54:57,2018-07-30 13:57:28,2018-07-30 14:05:07,2018-07-30 14:25:00,2018-07-30 14:47:40,settled,False,0,0,none,none,180,False
FXS-0000133,C00874,large_corporate,FX Spot,EUR/NZD,buy,1980000.0,1.52589,2017-03-08,e_fx_portal,2017-03-08 08:54:00,2017-03-08 09:07:39,2017-03-08 09:18:57,2017-03-08 09:27:01,2017-03-08 09:35:04,2017-03-08 09:48:27,2017-03-08 10:10:05,settled,False,1,0,none,none,180,False
FXS-0000134,C00481,mid_corporate,FX Spot,EUR/SGD,sell,31000.0,1.492529,2026-02-21,phone,2026-02-21 13:35:00,2026-02-21 13:54:31,2026-02-21 14:01:57,2026-02-21 14:05:25,2026-02-21 15:46:32,2026-02-21 16:02:32,2026-02-21 16:48:38,settled,True,4,1,none,none,240,False
FXS-0000135,C00651,sme,FX Spot,EUR/AUD,sell,818650.0,1.365,2011-04-15,phone,2011-04-15 15:56:00,2011-04-15 16:08:24,2011-04-15 16:31:48,2011-04-15 16:40:10,2011-04-15 17:20:05,2011-04-15 17:31:17,2011-04-15 18:38:48,settled,True,7,0,none,none,360,False
FXS-0000136,C00847,mid_corporate,FX Spot,EUR/CNY,sell,399000.0,7.2656,2022-02-10,phone,2022-02-10 11:02:00,2022-02-10 11:06:20,2022-02-10 11:35:17,2022-02-10 11:36:49,2022-02-10 11:46:00,2022-02-10 12:02:13,2022-02-10 12:20:30,settled,True,5,0,none,none,240,False
FXS-0000137,C00838,large_corporate,FX Spot,EUR/CZK,sell,2061000.0,27.0173,2017-03-21,email,2017-03-21 14:01:00,2017-03-21 14:10:01,2017-03-21 14:16:11,2017-03-21 14:31:50,2017-03-21 14:59:34,2017-03-21 15:04:16,2017-03-21 15:10:11,settled,False,1,1,incomplete_ssi,none,180,False
FXS-0000138,C00898,large_corporate,FX Spot,EUR/HKD,sell,1134000.0,9.167,2018-06-29,email,2018-06-29 08:18:00,2018-06-29 08:28:55,2018-06-29 08:44:29,2018-06-29 08:46:51,2018-06-29 08:54:07,2018-06-29 09:16:13,2018-06-29 09:30:56,settled,True,4,0,none,none,180,False
FXS-0000139,C00245,large_corporate,FX Spot,EUR/CHF,sell,1725000.0,0.988,2022-12-27,e_fx_portal,2022-12-27 11:28:00,2022-12-27 11:30:52,2022-12-27 12:01:07,2022-12-27 12:05:28,2022-12-27 12:10:46,2022-12-27 12:12:09,2022-12-27 12:43:54,settled,False,0,0,none,none,180,False
FXS-0000140,C00259,sme,FX Spot,EUR/MXN,sell,1107750.0,19.229,2023-10-18,phone,2023-10-18 12:22:00,2023-10-18 12:27:05,2023-10-18 12:33:12,2023-10-18 12:51:20,2023-10-18 12:58:27,2023-10-18 13:06:44,2023-10-18 13:13:12,settled,False,2,0,none,none,360,False
FXS-0000141,C00799,mid_corporate,FX Spot,EUR/JPY,buy,804000.0,128.509,2022-01-28,phone,2022-01-28 17:49:00,2022-01-28 18:05:43,2022-01-28 18:26:16,2022-01-28 18:35:11,2022-01-28 18:44:55,2022-01-28 18:57:28,2022-01-28 19:32:20,settled,True,5,0,none,none,240,False
FXS-0000142,C00633,mid_corporate,FX Spot,EUR/AUD,buy,8366000.0,1.642,2008-05-26,messenger,2008-05-26 10:08:00,2008-05-26 10:20:11,2008-05-26 10:41:23,2008-05-26 10:59:52,2008-05-26 11:22:13,2008-05-26 11:53:05,2008-05-26 12:02:47,settled,True,3,0,none,none,240,False
FXS-0000143,C00759,large_corporate,FX Spot,EUR/SGD,sell,4512000.0,1.454271,2024-02-29,email,2024-02-29 10:45:00,2024-02-29 10:45:30,2024-02-29 10:56:56,2024-02-29 11:08:26,2024-02-29 13:28:17,2024-02-29 13:32:18,2024-02-29 13:53:43,settled,False,2,1,manual_reentry_error,none,180,True
FXS-0000144,C00232,sme,FX Spot,EUR/CNY,sell,571900.0,7.3958,2022-12-16,phone,2022-12-16 12:05:00,2022-12-16 12:19:01,2022-12-16 12:26:22,2022-12-16 12:39:16,2022-12-16 12:53:12,2022-12-16 12:57:38,2022-12-16 14:39:45,settled,True,7,0,none,none,360,False
FXS-0000145,C00165,large_corporate,FX Spot,EUR/AUD,sell,1731000.0,1.60017,2018-03-19,phone,2018-03-19 17:55:00,2018-03-19 18:12:51,2018-03-19 18:25:07,2018-03-19 19:39:50,2018-03-19 19:56:50,2018-03-19 20:12:05,2018-03-19 21:14:32,settled,True,3,0,limit_delay,none,180,True
FXS-0000146,C00740,financial_institution,FX Spot,EUR/JPY,buy,2860200.0,136.216,2022-07-29,email,2022-07-29 16:32:00,2022-07-29 16:34:31,2022-07-29 16:40:12,2022-07-29 16:59:54,2022-07-29 17:12:49,2022-07-29 17:26:15,2022-07-29 17:46:23,settled,False,2,0,none,none,150,False
FXS-0000147,C00027,sme,FX Spot,EUR/TRY,buy,836850.0,9.33758,2021-03-25,messenger,2021-03-25 08:20:00,2021-03-25 08:29:03,2021-03-25 08:36:33,2021-03-25 09:30:27,2021-03-25 09:38:24,2021-03-25 09:44:13,2021-03-25 09:47:48,settled,True,6,0,limit_delay,none,360,False
FXS-0000148,C00189,mid_corporate,FX Spot,EUR/CHF,buy,2857000.0,1.2026,2012-04-11,messenger,2012-04-11 10:20:00,2012-04-11 10:20:31,2012-04-11 10:30:16,2012-04-11 10:32:58,2012-04-11 11:06:38,2012-04-11 11:14:39,2012-04-11 11:52:09,settled,False,2,1,manual_reentry_error,none,240,False
FXS-0000149,C00200,sme,FX Spot,EUR/NZD,sell,346850.0,1.6028,2014-05-30,email,2014-05-30 16:13:00,2014-05-30 16:42:13,2014-05-30 16:43:19,2014-05-30 17:03:41,2014-05-30 17:20:35,2014-05-30 17:31:13,2014-05-30 18:04:51,settled,True,4,0,none,none,360,False
FXS-0000150,C00865,large_corporate,FX Spot,EUR/USD,buy,4152000.0,1.171688,2025-07-09,messenger,2025-07-09 08:34:00,2025-07-09 08:37:39,2025-07-09 08:48:49,2025-07-09 09:07:33,2025-07-09 09:13:19,2025-07-09 09:30:59,2025-07-09 10:01:33,settled,False,1,0,none,none,180,False
FXS-0000151,C00102,mid_corporate,FX Spot,EUR/ZAR,buy,621000.0,15.6804,2015-12-03,email,2015-12-03 16:33:00,2015-12-03 16:57:11,2015-12-03 17:11:18,2015-12-03 17:15:40,2015-12-03 17:22:37,2015-12-03 17:50:18,2015-12-03 19:45:35,settled,True,7,0,none,none,240,False
FXS-0000152,C00503,large_corporate,FX Spot,EUR/AUD,buy,2817000.0,1.647875,2025-02-09,messenger,2025-02-09 10:48:00,2025-02-09 11:04:43,2025-02-09 11:20:37,2025-02-09 11:24:20,2025-02-09 11:37:39,2025-02-09 11:47:45,2025-02-09 12:05:20,settled,True,3,0,none,none,180,False
FXS-0000153,C00474,mid_corporate,FX Spot,EUR/GBP,buy,806000.0,0.7245,2015-04-10,e_fx_portal,2015-04-10 17:10:00,2015-04-10 17:10:40,2015-04-10 17:25:34,2015-04-10 17:51:52,2015-04-10 17:54:38,2015-04-10 18:15:16,2015-04-10 18:57:31,settled,False,2,0,none,none,240,False
FXS-0000154,C00486,large_corporate,FX Spot,EUR/GBP,buy,2289000.0,0.87296,2022-12-19,email,2022-12-19 10:56:00,2022-12-19 10:58:28,2022-12-19 11:29:29,2022-12-19 11:41:45,2022-12-19 11:59:10,2022-12-19 12:20:24,2022-12-19 12:53:46,settled,True,5,0,none,none,180,False
FXS-0000155,C00760,large_corporate,FX Spot,EUR/SGD,sell,6924000.0,1.507747,2025-09-16,e_fx_portal,2025-09-16 12:20:00,2025-09-16 12:30:58,2025-09-16 12:32:12,2025-09-16 14:11:03,2025-09-16 14:14:39,2025-09-16 14:25:24,2025-09-16 14:34:47,settled,False,0,0,limit_delay,none,180,False
FXS-0000156,C00724,large_corporate,FX Spot,EUR/CNY,buy,2067000.0,8.289403,2025-12-24,e_fx_portal,2025-12-24 14:37:00,2025-12-24 14:47:50,2025-12-24 14:56:41,2025-12-24 15:05:03,2025-12-24 15:59:54,2025-12-24 16:05:37,2025-12-24 17:03:02,settled,False,2,2,incomplete_ssi,none,180,False
FXS-0000157,C00259,large_corporate,FX Spot,EUR/SGD,buy,1062000.0,1.451373,2024-06-28,email,2024-06-28 09:15:00,2024-06-28 09:27:02,2024-06-28 09:36:42,2024-06-28 09:40:59,2024-06-28 10:10:42,2024-06-28 10:23:22,2024-06-28 10:34:01,settled,True,6,0,none,none,180,False
FXS-0000158,C00052,mid_corporate,FX Spot,EUR/HKD,buy,535000.0,9.4283,2012-07-20,phone,2012-07-20 13:34:00,2012-07-20 13:40:10,2012-07-20 13:46:01,2012-07-20 14:52:00,2012-07-20 15:03:12,2012-07-20 15:10:55,2012-07-20 15:16:56,rejected,True,3,0,limit_delay,insufficient_limit,240,False
FXS-0000159,C00187,mid_corporate,FX Spot,EUR/CHF,buy,525000.0,1.06156,2020-03-26,e_fx_portal,2020-03-26 13:03:00,2020-03-26 13:10:14,2020-03-26 13:21:38,2020-03-26 13:54:29,2020-03-26 14:48:52,2020-03-26 14:57:05,2020-03-26 15:10:15,settled,False,3,1,none,none,240,False
FXS-0000160,C00941,large_corporate,FX Spot,EUR/CNY,sell,3633000.0,9.7709,2009-06-02,email,2009-06-02 15:50:00,2009-06-02 15:55:56,2009-06-02 16:00:07,2009-06-02 16:24:33,2009-06-02 16:53:29,2009-06-02 17:19:41,2009-06-02 17:28:00,settled,False,1,1,none,none,180,False
FXS-0000161,C00017,sme,FX Spot,EUR/NOK,sell,134400.0,8.42467,2014-07-03,email,2014-07-03 17:57:00,2014-07-03 18:09:27,2014-07-03 18:13:28,2014-07-03 18:21:11,2014-07-03 19:07:06,2014-07-03 19:36:44,2014-07-03 20:18:43,settled,True,4,0,none,none,360,False
FXS-0000162,C00051,sme,FX Spot,EUR/HKD,sell,931350.0,11.3391,2011-06-06,email,2011-06-06 14:38:00,2011-06-06 14:56:21,2011-06-06 15:16:17,2011-06-06 15:26:53,2011-06-06 15:34:38,2011-06-06 16:06:52,2011-06-06 16:39:01,settled,False,1,0,none,none,360,False
FXS-0000163,C00092,large_corporate,FX Spot,EUR/ZAR,sell,1605000.0,17.955,2016-01-21,e_fx_portal,2016-01-21 12:05:00,2016-01-21 12:16:19,2016-01-21 12:42:23,2016-01-21 12:52:19,2016-01-21 13:01:32,2016-01-21 13:05:12,2016-01-21 13:26:45,settled,False,2,0,none,none,180,False
FXS-0000164,C00152,mid_corporate,FX Spot,EUR/CZK,buy,4433000.0,27.0155,2016-10-11,phone,2016-10-11 12:03:00,2016-10-11 12:09:19,2016-10-11 12:22:54,2016-10-11 12:35:12,2016-10-11 13:53:47,2016-10-11 14:06:46,2016-10-11 14:14:52,settled,True,4,1,manual_reentry_error,none,240,False
